ascii,word,letter_frequency
853,destekli,"{'d': 1, 'e': 2, 'i': 1, 'k': 1, 'l': 1, 's': 1, 't': 1}"
853,devletle,"{'d': 1, 'e': 3, 'l': 2, 't': 1, 'v': 1}"
853,dilekçe,"{'d': 1, 'e': 2, 'i': 1, 'k': 1, 'l': 1, 'ç': 1}"
853,diretmek,"{'d': 1, 'e': 2, 'i': 1, 'k': 1, 'm': 1, 'r': 1, 't': 1}"
853,dirimlik,"{'d': 1, 'i': 3, 'k': 1, 'l': 1, 'm': 1, 'r': 1}"
853,dizlemek,"{'d': 1, 'e': 2, 'i': 1, 'k': 1, 'l': 1, 'm': 1, 'z': 1}"
853,dolamaç,"{'a': 2, 'd': 1, 'l': 1, 'm': 1, 'o': 1, 'ç': 1}"
853,eksilmek,"{'e': 2, 'i': 1, 'k': 2, 'l': 1, 'm': 1, 's': 1}"
853,erginlik,"{'e': 1, 'g': 1, 'i': 2, 'k': 1, 'l': 1, 'n': 1, 'r': 1}"
853,estampaj,"{'a': 2, 'e': 1, 'j': 1, 'm': 1, 'p': 1, 's': 1, 't': 1}"
853,etlenmek,"{'e': 3, 'k': 1, 'l': 1, 'm': 1, 'n': 1, 't': 1}"
853,filizcik,"{'c': 1, 'f': 1, 'i': 3, 'k': 1, 'l': 1, 'z': 1}"
853,gevenlik,"{'e': 2, 'g': 1, 'i': 1, 'k': 1, 'l': 1, 'n': 1, 'v': 1}"
853,girizgah,"{'a': 1, 'g': 2, 'h': 1, 'i': 2, 'r': 1, 'z': 1}"
853,gocunmak,"{'a': 1, 'c': 1, 'g': 1, 'k': 1, 'm': 1, 'n': 1, 'o': 1, 'u': 1}"
853,handiyse,"{'a': 1, 'd': 1, 'e': 1, 'h': 1, 'i': 1, 'n': 1, 's': 1, 'y': 1}"
853,hapislik,"{'a': 1, 'h': 1, 'i': 2, 'k': 1, 'l': 1, 'p': 1, 's': 1}"
853,hapsolma,"{'a': 2, 'h': 1, 'l': 1, 'm': 1, 'o': 1, 'p': 1, 's': 1}"
853,hasetlik,"{'a': 1, 'e': 1, 'h': 1, 'i': 1, 'k': 1, 'l': 1, 's': 1, 't': 1}"
853,hatmetme,"{'a': 1, 'e': 2, 'h': 1, 'm': 2, 't': 2}"
853,hicvetme,"{'c': 1, 'e': 2, 'h': 1, 'i': 1, 'm': 1, 't': 1, 'v': 1}"
853,hiperbol,"{'b': 1, 'e': 1, 'h': 1, 'i': 1, 'l': 1, 'o': 1, 'p': 1, 'r': 1}"
853,hislenme,"{'e': 2, 'h': 1, 'i': 1, 'l': 1, 'm': 1, 'n': 1, 's': 1}"
853,horasani,"{'a': 2, 'h': 1, 'i': 1, 'n': 1, 'o': 1, 'r': 1, 's': 1}"
853,idealsiz,"{'a': 1, 'd': 1, 'e': 1, 'i': 2, 'l': 1, 's': 1, 'z': 1}"
853,ilahiyat,"{'a': 2, 'h': 1, 'i': 2, 'l': 1, 't': 1, 'y': 1}"
853,iletilme,"{'e': 2, 'i': 2, 'l': 2, 'm': 1, 't': 1}"
853,incirlik,"{'c': 1, 'i': 3, 'k': 1, 'l': 1, 'n': 1, 'r': 1}"
853,inginlik,"{'g': 1, 'i': 3, 'k': 1, 'l': 1, 'n': 2}"
853,insirafi,"{'a': 1, 'f': 1, 'i': 3, 'n': 1, 'r': 1, 's': 1}"
853,istifham,"{'a': 1, 'f': 1, 'h': 1, 'i': 2, 'm': 1, 's': 1, 't': 1}"
853,karakter,"{'a': 2, 'e': 1, 'k': 2, 'r': 2, 't': 1}"
853,katillik,"{'a': 1, 'i': 2, 'k': 2, 'l': 2, 't': 1}"
853,kayakevi,"{'a': 2, 'e': 1, 'i': 1, 'k': 2, 'v': 1, 'y': 1}"
853,kemirmek,"{'e': 2, 'i': 1, 'k': 2, 'm': 2, 'r': 1}"
853,kesilmek,"{'e': 2, 'i': 1, 'k': 2, 'l': 1, 'm': 1, 's': 1}"
853,kesmelik,"{'e': 2, 'i': 1, 'k': 2, 'l': 1, 'm': 1, 's': 1}"
853,korlanma,"{'a': 2, 'k': 1, 'l': 1, 'm': 1, 'n': 1, 'o': 1, 'r': 1}"
853,kullanma,"{'a': 2, 'k': 1, 'l': 2, 'm': 1, 'n': 1, 'u': 1}"
853,kısmet,"{'e': 1, 'k': 1, 'm': 1, 's': 1, 't': 1, 'ı': 1}"
853,limonata,"{'a': 2, 'i': 1, 'l': 1, 'm': 1, 'n': 1, 'o': 1, 't': 1}"
853,madalyon,"{'a': 2, 'd': 1, 'l': 1, 'm': 1, 'n': 1, 'o': 1, 'y': 1}"
853,mahvolma,"{'a': 2, 'h': 1, 'l': 1, 'm': 2, 'o': 1, 'v': 1}"
853,muhakkik,"{'a': 1, 'h': 1, 'i': 1, 'k': 3, 'm': 1, 'u': 1}"
853,mumlamak,"{'a': 2, 'k': 1, 'l': 1, 'm': 3, 'u': 1}"
853,mırnav,"{'a': 1, 'm': 1, 'n': 1, 'r': 1, 'v': 1, 'ı': 1}"
853,nefislik,"{'e': 1, 'f': 1, 'i': 2, 'k': 1, 'l': 1, 'n': 1, 's': 1}"
853,nekrelik,"{'e': 2, 'i': 1, 'k': 2, 'l': 1, 'n': 1, 'r': 1}"
853,nemlilik,"{'e': 1, 'i': 2, 'k': 1, 'l': 2, 'm': 1, 'n': 1}"
853,orantı,"{'a': 1, 'n': 1, 'o': 1, 'r': 1, 't': 1, 'ı': 1}"
853,ovalatma,"{'a': 3, 'l': 1, 'm': 1, 'o': 1, 't': 1, 'v': 1}"
853,pandomim,"{'a': 1, 'd': 1, 'i': 1, 'm': 2, 'n': 1, 'o': 1, 'p': 1}"
853,pankreas,"{'a': 2, 'e': 1, 'k': 1, 'n': 1, 'p': 1, 'r': 1, 's': 1}"
853,paradoks,"{'a': 2, 'd': 1, 'k': 1, 'o': 1, 'p': 1, 'r': 1, 's': 1}"
853,pastelci,"{'a': 1, 'c': 1, 'e': 1, 'i': 1, 'l': 1, 'p': 1, 's': 1, 't': 1}"
853,patakrem,"{'a': 2, 'e': 1, 'k': 1, 'm': 1, 'p': 1, 'r': 1, 't': 1}"
853,rastlama,"{'a': 3, 'l': 1, 'm': 1, 'r': 1, 's': 1, 't': 1}"
853,sahiplik,"{'a': 1, 'h': 1, 'i': 2, 'k': 1, 'l': 1, 'p': 1, 's': 1}"
853,sahtelik,"{'a': 1, 'e': 1, 'h': 1, 'i': 1, 'k': 1, 'l': 1, 's': 1, 't': 1}"
853,sakimlik,"{'a': 1, 'i': 2, 'k': 2, 'l': 1, 'm': 1, 's': 1}"
853,saleplik,"{'a': 1, 'e': 1, 'i': 1, 'k': 1, 'l': 2, 'p': 1, 's': 1}"
853,sanatkar,"{'a': 3, 'k': 1, 'n': 1, 'r': 1, 's': 1, 't': 1}"
853,saptanma,"{'a': 3, 'm': 1, 'n': 1, 'p': 1, 's': 1, 't': 1}"
853,sarpın,"{'a': 1, 'n': 1, 'p': 1, 'r': 1, 's': 1, 'ı': 1}"
853,sarsık,"{'a': 1, 'k': 1, 'r': 1, 's': 2, 'ı': 1}"
853,seferlik,"{'e': 2, 'f': 1, 'i': 1, 'k': 1, 'l': 1, 'r': 1, 's': 1}"
853,tabasbus,"{'a': 2, 'b': 2, 's': 2, 't': 1, 'u': 1}"
853,tapulama,"{'a': 3, 'l': 1, 'm': 1, 'p': 1, 't': 1, 'u': 1}"
853,taraftar,"{'a': 3, 'f': 1, 'r': 2, 't': 2}"
853,taratmak,"{'a': 3, 'k': 1, 'm': 1, 'r': 1, 't': 2}"
853,tasdikli,"{'a': 1, 'd': 1, 'i': 2, 'k': 1, 'l': 1, 's': 1, 't': 1}"
853,turfanda,"{'a': 2, 'd': 1, 'f': 1, 'n': 1, 'r': 1, 't': 1, 'u': 1}"
853,ufaltmak,"{'a': 2, 'f': 1, 'k': 1, 'l': 1, 'm': 1, 't': 1, 'u': 1}"
853,ulantı,"{'a': 1, 'l': 1, 'n': 1, 't': 1, 'u': 1, 'ı': 1}"
853,uyarcı,"{'a': 1, 'c': 1, 'r': 1, 'u': 1, 'y': 1, 'ı': 1}"
853,vahimlik,"{'a': 1, 'h': 1, 'i': 2, 'k': 1, 'l': 1, 'm': 1, 'v': 1}"
853,yaldız,"{'a': 1, 'd': 1, 'l': 1, 'y': 1, 'z': 1, 'ı': 1}"
853,yamatmak,"{'a': 3, 'k': 1, 'm': 2, 't': 1, 'y': 1}"
853,zemberek,"{'b': 1, 'e': 3, 'k': 1, 'm': 1, 'r': 1, 'z': 1}"
853,zimamdar,"{'a': 2, 'd': 1, 'i': 1, 'm': 2, 'r': 1, 'z': 1}"
853,zırlak,"{'a': 1, 'k': 1, 'l': 1, 'r': 1, 'z': 1, 'ı': 1}"
853,çalarma,"{'a': 3, 'l': 1, 'm': 1, 'r': 1, 'ç': 1}"
853,çaplı,"{'a': 1, 'l': 1, 'p': 1, 'ç': 1, 'ı': 1}"
853,çaycı,"{'a': 1, 'c': 1, 'y': 1, 'ç': 1, 'ı': 1}"
853,çimbali,"{'a': 1, 'b': 1, 'i': 2, 'l': 1, 'm': 1, 'ç': 1}"
853,ıydiye,"{'d': 1, 'e': 1, 'i': 1, 'y': 2, 'ı': 1}"
854,abajurlu,"{'a': 2, 'b': 1, 'j': 1, 'l': 1, 'r': 1, 'u': 2}"
854,akrepler,"{'a': 1, 'e': 2, 'k': 1, 'l': 1, 'p': 1, 'r': 2}"
854,ameliyat,"{'a': 2, 'e': 1, 'i': 1, 'l': 1, 'm': 1, 't': 1, 'y': 1}"
854,arlanmaz,"{'a': 3, 'l': 1, 'm': 1, 'n': 1, 'r': 1, 'z': 1}"
854,askerlik,"{'a': 1, 'e': 1, 'i': 1, 'k': 2, 'l': 1, 'r': 1, 's': 1}"
854,başoda,"{'a': 2, 'b': 1, 'd': 1, 'o': 1, 'ş': 1}"
854,begonvil,"{'b': 1, 'e': 1, 'g': 1, 'i': 1, 'l': 1, 'n': 1, 'o': 1, 'v': 1}"
854,belirtik,"{'b': 1, 'e': 1, 'i': 2, 'k': 1, 'l': 1, 'r': 1, 't': 1}"
854,birlikte,"{'b': 1, 'e': 1, 'i': 2, 'k': 1, 'l': 1, 'r': 1, 't': 1}"
854,bonboncu,"{'b': 2, 'c': 1, 'n': 2, 'o': 2, 'u': 1}"
854,bozayı,"{'a': 1, 'b': 1, 'o': 1, 'y': 1, 'z': 1, 'ı': 1}"
854,büğet,"{'b': 1, 'e': 1, 't': 1, 'ü': 1, 'ğ': 1}"
854,candaş,"{'a': 2, 'c': 1, 'd': 1, 'n': 1, 'ş': 1}"
854,cesurane,"{'a': 1, 'c': 1, 'e': 2, 'n': 1, 'r': 1, 's': 1, 'u': 1}"
854,delirtme,"{'d': 1, 'e': 2, 'i': 1, 'l': 1, 'm': 1, 'r': 1, 't': 1}"
854,dikeylik,"{'d': 1, 'e': 1, 'i': 2, 'k': 2, 'l': 1, 'y': 1}"
854,diplarya,"{'a': 2, 'd': 1, 'i': 1, 'l': 1, 'p': 1, 'r': 1, 'y': 1}"
854,ehvenlik,"{'e': 2, 'h': 1, 'i': 1, 'k': 1, 'l': 1, 'n': 1, 'v': 1}"
854,ekselans,"{'a': 1, 'e': 2, 'k': 1, 'l': 1, 'n': 1, 's': 2}"
854,elastiki,"{'a': 1, 'e': 1, 'i': 2, 'k': 1, 'l': 1, 's': 1, 't': 1}"
854,enayilik,"{'a': 1, 'e': 1, 'i': 2, 'k': 1, 'l': 1, 'n': 1, 'y': 1}"
854,endirekt,"{'d': 1, 'e': 2, 'i': 1, 'k': 1, 'n': 1, 'r': 1, 't': 1}"
854,erkekevi,"{'e': 3, 'i': 1, 'k': 2, 'r': 1, 'v': 1}"
854,esneklik,"{'e': 2, 'i': 1, 'k': 2, 'l': 1, 'n': 1, 's': 1}"
854,etnograf,"{'a': 1, 'e': 1, 'f': 1, 'g': 1, 'n': 1, 'o': 1, 'r': 1, 't': 1}"
854,eyvallah,"{'a': 2, 'e': 1, 'h': 1, 'l': 2, 'v': 1, 'y': 1}"
854,faikiyet,"{'a': 1, 'e': 1, 'f': 1, 'i': 2, 'k': 1, 't': 1, 'y': 1}"
854,fenoloji,"{'e': 1, 'f': 1, 'i': 1, 'j': 1, 'l': 1, 'n': 1, 'o': 2}"
854,fiilimsi,"{'f': 1, 'i': 4, 'l': 1, 'm': 1, 's': 1}"
854,fitnelik,"{'e': 1, 'f': 1, 'i': 2, 'k': 1, 'l': 1, 'n': 1, 't': 1}"
854,gevremek,"{'e': 3, 'g': 1, 'k': 1, 'm': 1, 'r': 1, 'v': 1}"
854,geçenek,"{'e': 3, 'g': 1, 'k': 1, 'n': 1, 'ç': 1}"
854,harfiyen,"{'a': 1, 'e': 1, 'f': 1, 'h': 1, 'i': 1, 'n': 1, 'r': 1, 'y': 1}"
854,hatiplik,"{'a': 1, 'h': 1, 'i': 2, 'k': 1, 'l': 1, 'p': 1, 't': 1}"
854,heybetli,"{'b': 1, 'e': 2, 'h': 1, 'i': 1, 'l': 1, 't': 1, 'y': 1}"
854,hidrolik,"{'d': 1, 'h': 1, 'i': 2, 'k': 1, 'l': 1, 'o': 1, 'r': 1}"
854,hoplatma,"{'a': 2, 'h': 1, 'l': 1, 'm': 1, 'o': 1, 'p': 1, 't': 1}"
854,ibretlik,"{'b': 1, 'e': 1, 'i': 2, 'k': 1, 'l': 1, 'r': 1, 't': 1}"
854,ihrakiye,"{'a': 1, 'e': 1, 'h': 1, 'i': 2, 'k': 1, 'r': 1, 'y': 1}"
854,integral,"{'a': 1, 'e': 1, 'g': 1, 'i': 1, 'l': 1, 'n': 1, 'r': 1, 't': 1}"
854,istidlal,"{'a': 1, 'd': 1, 'i': 2, 'l': 2, 's': 1, 't': 1}"
854,istihbar,"{'a': 1, 'b': 1, 'h': 1, 'i': 2, 'r': 1, 's': 1, 't': 1}"
854,izafeten,"{'a': 1, 'e': 2, 'f': 1, 'i': 1, 'n': 1, 't': 1, 'z': 1}"
854,kategori,"{'a': 1, 'e': 1, 'g': 1, 'i': 1, 'k': 1, 'o': 1, 'r': 1, 't': 1}"
854,katetmek,"{'a': 1, 'e': 2, 'k': 2, 'm': 1, 't': 2}"
854,kavzamak,"{'a': 3, 'k': 2, 'm': 1, 'v': 1, 'z': 1}"
854,kaynatma,"{'a': 3, 'k': 1, 'm': 1, 'n': 1, 't': 1, 'y': 1}"
854,kerkinme,"{'e': 2, 'i': 1, 'k': 2, 'm': 1, 'n': 1, 'r': 1}"
854,kilogram,"{'a': 1, 'g': 1, 'i': 1, 'k': 1, 'l': 1, 'm': 1, 'o': 1, 'r': 1}"
854,kinayeli,"{'a': 1, 'e': 1, 'i': 2, 'k': 1, 'l': 1, 'n': 1, 'y': 1}"
854,koparmak,"{'a': 2, 'k': 2, 'm': 1, 'o': 1, 'p': 1, 'r': 1}"
854,kovlamak,"{'a': 2, 'k': 2, 'l': 1, 'm': 1, 'o': 1, 'v': 1}"
854,kıraç,"{'a': 1, 'k': 1, 'r': 1, 'ç': 1, 'ı': 1}"
854,lanarkit,"{'a': 2, 'i': 1, 'k': 1, 'l': 1, 'n': 1, 'r': 1, 't': 1}"
854,lavabolu,"{'a': 2, 'b': 1, 'l': 2, 'o': 1, 'u': 1, 'v': 1}"
854,letarjik,"{'a': 1, 'e': 1, 'i': 1, 'j': 1, 'k': 1, 'l': 1, 'r': 1, 't': 1}"
854,madikçi,"{'a': 1, 'd': 1, 'i': 2, 'k': 1, 'm': 1, 'ç': 1}"
854,mecburcu,"{'b': 1, 'c': 2, 'e': 1, 'm': 1, 'r': 1, 'u': 2}"
854,menetmek,"{'e': 3, 'k': 1, 'm': 2, 'n': 1, 't': 1}"
854,merkezce,"{'c': 1, 'e': 3, 'k': 1, 'm': 1, 'r': 1, 'z': 1}"
854,mortgage,"{'a': 1, 'e': 1, 'g': 2, 'm': 1, 'o': 1, 'r': 1, 't': 1}"
854,muallime,"{'a': 1, 'e': 1, 'i': 1, 'l': 2, 'm': 2, 'u': 1}"
854,muamelat,"{'a': 2, 'e': 1, 'l': 1, 'm': 2, 't': 1, 'u': 1}"
854,müdafaa,"{'a': 3, 'd': 1, 'f': 1, 'm': 1, 'ü': 1}"
854,mızrak,"{'a': 1, 'k': 1, 'm': 1, 'r': 1, 'z': 1, 'ı': 1}"
854,nekeslik,"{'e': 2, 'i': 1, 'k': 2, 'l': 1, 'n': 1, 's': 1}"
854,paskalya,"{'a': 3, 'k': 1, 'l': 1, 'p': 1, 's': 1, 'y': 1}"
854,pedoloji,"{'d': 1, 'e': 1, 'i': 1, 'j': 1, 'l': 1, 'o': 2, 'p': 1}"
854,pembezar,"{'a': 1, 'b': 1, 'e': 2, 'm': 1, 'p': 1, 'r': 1, 'z': 1}"
854,periferi,"{'e': 2, 'f': 1, 'i': 2, 'p': 1, 'r': 2}"
854,rahmetli,"{'a': 1, 'e': 1, 'h': 1, 'i': 1, 'l': 1, 'm': 1, 'r': 1, 't': 1}"
854,rastık,"{'a': 1, 'k': 1, 'r': 1, 's': 1, 't': 1, 'ı': 1}"
854,referans,"{'a': 1, 'e': 2, 'f': 1, 'n': 1, 'r': 2, 's': 1}"
854,sakinlik,"{'a': 1, 'i': 2, 'k': 2, 'l': 1, 'n': 1, 's': 1}"
854,saksafon,"{'a': 2, 'f': 1, 'k': 1, 'n': 1, 'o': 1, 's': 2}"
854,salamura,"{'a': 3, 'l': 1, 'm': 1, 'r': 1, 's': 1, 'u': 1}"
854,salimlik,"{'a': 1, 'i': 2, 'k': 1, 'l': 2, 'm': 1, 's': 1}"
854,sarkıt,"{'a': 1, 'k': 1, 'r': 1, 's': 1, 't': 1, 'ı': 1}"
854,sazlık,"{'a': 1, 'k': 1, 'l': 1, 's': 1, 'z': 1, 'ı': 1}"
854,sembolik,"{'b': 1, 'e': 1, 'i': 1, 'k': 1, 'l': 1, 'm': 1, 'o': 1, 's': 1}"
854,semereli,"{'e': 3, 'i': 1, 'l': 1, 'm': 1, 'r': 1, 's': 1}"
854,sonlamak,"{'a': 2, 'k': 1, 'l': 1, 'm': 1, 'n': 1, 'o': 1, 's': 1}"
854,sonradan,"{'a': 2, 'd': 1, 'n': 2, 'o': 1, 'r': 1, 's': 1}"
854,tabanvay,"{'a': 3, 'b': 1, 'n': 1, 't': 1, 'v': 1, 'y': 1}"
854,takatuka,"{'a': 3, 'k': 2, 't': 2, 'u': 1}"
854,tardetme,"{'a': 1, 'd': 1, 'e': 2, 'm': 1, 'r': 1, 't': 2}"
854,tecimevi,"{'c': 1, 'e': 2, 'i': 2, 'm': 1, 't': 1, 'v': 1}"
854,tecimsel,"{'c': 1, 'e': 2, 'i': 1, 'l': 1, 'm': 1, 's': 1, 't': 1}"
854,tedirgin,"{'d': 1, 'e': 1, 'g': 1, 'i': 2, 'n': 1, 'r': 1, 't': 1}"
854,tekmelik,"{'e': 2, 'i': 1, 'k': 2, 'l': 1, 'm': 1, 't': 1}"
854,tellenme,"{'e': 3, 'l': 2, 'm': 1, 'n': 1, 't': 1}"
854,telmihen,"{'e': 2, 'h': 1, 'i': 1, 'l': 1, 'm': 1, 'n': 1, 't': 1}"
854,tırpan,"{'a': 1, 'n': 1, 'p': 1, 'r': 1, 't': 1, 'ı': 1}"
854,vaktinde,"{'a': 1, 'd': 1, 'e': 1, 'i': 1, 'k': 1, 'n': 1, 't': 1, 'v': 1}"
854,yaslanma,"{'a': 3, 'l': 1, 'm': 1, 'n': 1, 's': 1, 'y': 1}"
854,yasmık,"{'a': 1, 'k': 1, 'm': 1, 's': 1, 'y': 1, 'ı': 1}"
854,yüsrü,"{'r': 1, 's': 1, 'y': 1, 'ü': 2}"
854,yüzük,"{'k': 1, 'y': 1, 'z': 1, 'ü': 2}"
854,çakır,"{'a': 1, 'k': 1, 'r': 1, 'ç': 1, 'ı': 1}"
854,çarık,"{'a': 1, 'k': 1, 'r': 1, 'ç': 1, 'ı': 1}"
854,çekince,"{'c': 1, 'e': 2, 'i': 1, 'k': 1, 'n': 1, 'ç': 1}"
854,çergeci,"{'c': 1, 'e': 2, 'g': 1, 'i': 1, 'r': 1, 'ç': 1}"
854,çoğul,"{'l': 1, 'o': 1, 'u': 1, 'ç': 1, 'ğ': 1}"
854,çıkar,"{'a': 1, 'k': 1, 'r': 1, 'ç': 1, 'ı': 1}"
854,çıkra,"{'a': 1, 'k': 1, 'r': 1, 'ç': 1, 'ı': 1}"
854,çırak,"{'a': 1, 'k': 1, 'r': 1, 'ç': 1, 'ı': 1}"
855,arjantin,"{'a': 2, 'i': 1, 'j': 1, 'n': 2, 'r': 1, 't': 1}"
855,azametli,"{'a': 2, 'e': 1, 'i': 1, 'l': 1, 'm': 1, 't': 1, 'z': 1}"
855,bahisçi,"{'a': 1, 'b': 1, 'h': 1, 'i': 2, 's': 1, 'ç': 1}"
855,beygirli,"{'b': 1, 'e': 1, 'g': 1, 'i': 2, 'l': 1, 'r': 1, 'y': 1}"
855,beynamaz,"{'a': 2, 'b': 1, 'e': 1, 'm': 1, 'n': 1, 'y': 1, 'z': 1}"
855,bezetmek,"{'b': 1, 'e': 3, 'k': 1, 'm': 1, 't': 1, 'z': 1}"
855,bisiklet,"{'b': 1, 'e': 1, 'i': 2, 'k': 1, 'l': 1, 's': 1, 't': 1}"
855,bitirmek,"{'b': 1, 'e': 1, 'i': 2, 'k': 1, 'm': 1, 'r': 1, 't': 1}"
855,bitkisel,"{'b': 1, 'e': 1, 'i': 2, 'k': 1, 'l': 1, 's': 1, 't': 1}"
855,bocurgat,"{'a': 1, 'b': 1, 'c': 1, 'g': 1, 'o': 1, 'r': 1, 't': 1, 'u': 1}"
855,bozarmak,"{'a': 2, 'b': 1, 'k': 1, 'm': 1, 'o': 1, 'r': 1, 'z': 1}"
855,caziplik,"{'a': 1, 'c': 1, 'i': 2, 'k': 1, 'l': 1, 'p': 1, 'z': 1}"
855,demokrat,"{'a': 1, 'd': 1, 'e': 1, 'k': 1, 'm': 1, 'o': 1, 'r': 1, 't': 1}"
855,devirmek,"{'d': 1, 'e': 2, 'i': 1, 'k': 1, 'm': 1, 'r': 1, 'v': 1}"
855,diriksel,"{'d': 1, 'e': 1, 'i': 2, 'k': 1, 'l': 1, 'r': 1, 's': 1}"
855,diyalekt,"{'a': 1, 'd': 1, 'e': 1, 'i': 1, 'k': 1, 'l': 1, 't': 1, 'y': 1}"
855,dizgesel,"{'d': 1, 'e': 2, 'g': 1, 'i': 1, 'l': 1, 's': 1, 'z': 1}"
855,eksiklik,"{'e': 1, 'i': 2, 'k': 3, 'l': 1, 's': 1}"
855,emdirtme,"{'d': 1, 'e': 2, 'i': 1, 'm': 2, 'r': 1, 't': 1}"
855,epigenez,"{'e': 3, 'g': 1, 'i': 1, 'n': 1, 'p': 1, 'z': 1}"
855,erklilik,"{'e': 1, 'i': 2, 'k': 2, 'l': 2, 'r': 1}"
855,eskrimci,"{'c': 1, 'e': 1, 'i': 2, 'k': 1, 'm': 1, 'r': 1, 's': 1}"
855,etkenlik,"{'e': 2, 'i': 1, 'k': 2, 'l': 1, 'n': 1, 't': 1}"
855,evetleme,"{'e': 4, 'l': 1, 'm': 1, 't': 1, 'v': 1}"
855,evlenmek,"{'e': 3, 'k': 1, 'l': 1, 'm': 1, 'n': 1, 'v': 1}"
855,farmason,"{'a': 2, 'f': 1, 'm': 1, 'n': 1, 'o': 1, 'r': 1, 's': 1}"
855,fasitlik,"{'a': 1, 'f': 1, 'i': 2, 'k': 1, 'l': 1, 's': 1, 't': 1}"
855,fokurdak,"{'a': 1, 'd': 1, 'f': 1, 'k': 2, 'o': 1, 'r': 1, 'u': 1}"
855,foslatma,"{'a': 2, 'f': 1, 'l': 1, 'm': 1, 'o': 1, 's': 1, 't': 1}"
855,geriatri,"{'a': 1, 'e': 1, 'g': 1, 'i': 2, 'r': 2, 't': 1}"
855,gezdirme,"{'d': 1, 'e': 2, 'g': 1, 'i': 1, 'm': 1, 'r': 1, 'z': 1}"
855,halkiyat,"{'a': 2, 'h': 1, 'i': 1, 'k': 1, 'l': 1, 't': 1, 'y': 1}"
855,hapsetme,"{'a': 1, 'e': 2, 'h': 1, 'm': 1, 'p': 1, 's': 1, 't': 1}"
855,harislik,"{'a': 1, 'h': 1, 'i': 2, 'k': 1, 'l': 1, 'r': 1, 's': 1}"
855,hasrolma,"{'a': 2, 'h': 1, 'l': 1, 'm': 1, 'o': 1, 'r': 1, 's': 1}"
855,hassaten,"{'a': 2, 'e': 1, 'h': 1, 'n': 1, 's': 2, 't': 1}"
855,havaiyat,"{'a': 3, 'h': 1, 'i': 1, 't': 1, 'v': 1, 'y': 1}"
855,heykelli,"{'e': 2, 'h': 1, 'i': 1, 'k': 1, 'l': 2, 'y': 1}"
855,hikmetli,"{'e': 1, 'h': 1, 'i': 2, 'k': 1, 'l': 1, 'm': 1, 't': 1}"
855,ikitelli,"{'e': 1, 'i': 3, 'k': 1, 'l': 2, 't': 1}"
855,ivazlı,"{'a': 1, 'i': 1, 'l': 1, 'v': 1, 'z': 1, 'ı': 1}"
855,jeolojik,"{'e': 1, 'i': 1, 'j': 2, 'k': 1, 'l': 1, 'o': 2}"
855,kameriye,"{'a': 1, 'e': 2, 'i': 1, 'k': 1, 'm': 1, 'r': 1, 'y': 1}"
855,katletme,"{'a': 1, 'e': 2, 'k': 1, 'l': 1, 'm': 1, 't': 2}"
855,kavratma,"{'a': 3, 'k': 1, 'm': 1, 'r': 1, 't': 1, 'v': 1}"
855,kaymelik,"{'a': 1, 'e': 1, 'i': 1, 'k': 2, 'l': 1, 'm': 1, 'y': 1}"
855,kesiklik,"{'e': 1, 'i': 2, 'k': 3, 'l': 1, 's': 1}"
855,kesinmek,"{'e': 2, 'i': 1, 'k': 2, 'm': 1, 'n': 1, 's': 1}"
855,kinlilik,"{'i': 3, 'k': 2, 'l': 2, 'n': 1}"
855,kirlenme,"{'e': 2, 'i': 1, 'k': 1, 'l': 1, 'm': 1, 'n': 1, 'r': 1}"
855,komandit,"{'a': 1, 'd': 1, 'i': 1, 'k': 1, 'm': 1, 'n': 1, 'o': 1, 't': 1}"
855,kıstas,"{'a': 1, 'k': 1, 's': 2, 't': 1, 'ı': 1}"
855,mahlukat,"{'a': 2, 'h': 1, 'k': 1, 'l': 1, 'm': 1, 't': 1, 'u': 1}"
855,mahvetme,"{'a': 1, 'e': 2, 'h': 1, 'm': 2, 't': 1, 'v': 1}"
855,mahzunca,"{'a': 2, 'c': 1, 'h': 1, 'm': 1, 'n': 1, 'u': 1, 'z': 1}"
855,margarit,"{'a': 2, 'g': 1, 'i': 1, 'm': 1, 'r': 2, 't': 1}"
855,masumane,"{'a': 2, 'e': 1, 'm': 2, 'n': 1, 's': 1, 'u': 1}"
855,millilik,"{'i': 3, 'k': 1, 'l': 3, 'm': 1}"
855,monogami,"{'a': 1, 'g': 1, 'i': 1, 'm': 2, 'n': 1, 'o': 2}"
855,moralman,"{'a': 2, 'l': 1, 'm': 2, 'n': 1, 'o': 1, 'r': 1}"
855,muhallik,"{'a': 1, 'h': 1, 'i': 1, 'k': 1, 'l': 2, 'm': 1, 'u': 1}"
855,musahhih,"{'a': 1, 'h': 3, 'i': 1, 'm': 1, 's': 1, 'u': 1}"
855,nebbaş,"{'a': 1, 'b': 2, 'e': 1, 'n': 1, 'ş': 1}"
855,nemletme,"{'e': 3, 'l': 1, 'm': 2, 'n': 1, 't': 1}"
855,oramiral,"{'a': 2, 'i': 1, 'l': 1, 'm': 1, 'o': 1, 'r': 2}"
855,otlanmak,"{'a': 2, 'k': 1, 'l': 1, 'm': 1, 'n': 1, 'o': 1, 't': 1}"
855,paganizm,"{'a': 2, 'g': 1, 'i': 1, 'm': 1, 'n': 1, 'p': 1, 'z': 1}"
